F1,F2,D,dropout,learning_rate,batch_size,weight_decay,f1_score,precision,recall,val_loss
32,8,2,0.14003830260276087,0.0008194293763683009,32,2.2745374770428846e-05,0.972595222170774,0.9685580666712742,0.9768370536784975,0.06724761570307158
4,8,2,0.12795594042413871,0.0006363543432360937,32,1.8206060140821727e-05,0.9733365355542577,0.9650569028868604,0.9823015345528145,0.06545541217059034
32,8,2,0.1485888875527321,0.0006359188356014147,32,0.0004177215273625524,0.9737456552503575,0.9774796574315778,0.9702519079000855,0.06657020799273437
32,8,2,0.16311278736409596,0.000774149987438366,32,0.00023523019498634227,0.9730160975916493,0.9689773538830142,0.9772595293861445,0.06257280800143591
32,8,2,0.13817088744051478,0.0005052421041500623,32,0.00028603970663311886,0.9701951649297458,0.9639432267479812,0.9768370536784975,0.066209112812193
32,8,2,0.17122650038416937,0.0009566233823623613,32,0.00020006092666627405,0.969101454788611,0.9612360731134446,0.9776820050937912,0.06621475796355694
32,8,2,0.1509812753932828,0.0007263864033425966,32,3.848365546782461e-05,0.9677062589730072,0.963997910009847,0.9716554106725378,0.06757603939458141
32,8,2,0.1842495032145528,0.0008837834843319443,32,0.00016227349358622123,0.965635170373066,0.9683587900569033,0.9629749031116499,0.06153356873477131
32,8,2,0.12107874289567211,0.0005691788880422673,32,0.00026326901343330677,0.9725039046617464,0.9709314045733305,0.9741867027286409,0.06416800751100274
32,8,2,0.13761569986406713,0.0004310500538894133,32,2.592468554659312e-05,0.9686348685138482,0.966816115345298,0.970527621388887,0.062003107014907466
4,8,2,0.16053823785872567,0.00041017773810213775,256,3.536995155057059e-05,0.9675410851079905,0.9598357496935382,0.9759956644529818,0.0698990182330211
32,8,2,0.1764116071690305,0.0008295201048686657,32,0.00018955893603458994,0.9707520950157852,0.9648211191811792,0.9771198915468547,0.06809294220202781
32,8,2,0.1498189494647674,0.000726406068533781,32,0.0003609703021592477,0.965219979155886,0.9730878291285313,0.9577932601056901,0.06481996798412064
32,8,2,0.13452014984543034,0.0006809797144418827,32,0.00013172756671264575,0.9667943151171979,0.9630044459949055,0.9708104592572443,0.06351505286463931
32,8,2,0.19127318692133338,0.0008636643789536869,32,5.473346435943806e-05,0.9762236650656781,0.9795234479237722,0.973062475634768,0.06417472034939672
8,8,2,0.1909378591617453,0.0009625853338755896,32,4.707416507233552e-05,0.9693440297639809,0.9634119113988454,0.9757128265846245,0.06893149301860198
32,8,2,0.21375054296670123,0.0008662212524655295,64,0.0002386294055950547,0.9675496461210747,0.9595109293222501,0.9762749401315611,0.06775586145079654
32,8,2,0.19047447993088729,0.0009127625655805389,32,4.2299274171804356e-05,0.9752479624909531,0.9690334137445794,0.9818790588451677,0.06687041663700137
32,8,2,0.19767825863748387,0.0007957800145966251,32,4.346361229671358e-05,0.9768569398683321,0.9665865030385552,0.9881884911347782,0.06551091102174604
32,8,2,0.208739932272693,0.0009863446756451647,32,4.271626860456865e-05,0.9755299325687211,0.973911105249799,0.9772595293861445,0.06511142401256581
32,8,2,0.20275162931243979,0.0009076632541007421,32,4.235191321114186e-05,0.96451822442542,0.9581713893246796,0.9712293727751132,0.06380912746143345
32,8,2,0.21107551387447765,0.0009890643543036483,128,5.2915222646069825e-05,0.9686057998078459,0.9608232561953071,0.9771198915468547,0.06925156014040112
32,8,2,0.19464551026733984,0.0008283370547128397,32,4.7378592725709666e-05,0.9749508383103533,0.9738459915253869,0.976278502321339,0.06583920819336883
32,8,2,0.1948016395167802,0.0009196461857996225,32,4.693677707942322e-05,0.9702016753698977,0.9599671419231267,0.981456583137521,0.0668161681026939
32,8,2,0.21834196152047144,0.0007801112649673548,32,4.075053202034202e-05,0.9724011570085013,0.9734107824465593,0.9715157728332481,0.06681346238679986
32,8,2,0.20579407776681732,0.0009817629033320515,256,4.832764747896104e-05,0.9663680329833628,0.9560309778940957,0.9776784429040134,0.06417161785066128
4,8,2,0.19333777650223347,0.000831486714310928,32,5.503399254415542e-05,0.9621621272756914,0.9656170786825801,0.9589004704438048,0.06789392957517007
32,8,2,0.188427285848272,0.0008426516899421054,32,4.112394546698721e-05,0.9752447389838391,0.9691929824183184,0.981739421005878,0.060106510730253394
32,8,2,0.19702288731822212,0.0007715604587195585,32,3.984488329469654e-05,0.9728448535936854,0.9644855448134138,0.9818790588451677,0.06678814953430327
32,8,2,0.18677357943887077,0.0009935471030215405,32,3.747907459138005e-05,0.9648288783717497,0.9607205222308414,0.969120556426657,0.06600911928968423
32,8,2,0.20795740014109546,0.0009041554420523165,32,4.15843244032849e-05,0.9668016368766814,0.9626969299379722,0.9710897349358235,0.06818974226758734
32,8,2,0.18818456275531426,0.0008354285049499549,32,3.363325646213781e-05,0.9691263363389607,0.9673870916941106,0.9709500970965338,0.06319507393851856
32,8,2,0.19985907458190688,0.0007606762887033571,32,4.5246329874950225e-05,0.9703317503331456,0.9644028841330821,0.976697415839208,0.06650575996283568
32,8,2,0.18205449351494718,0.0006982763709962923,32,5.5211009316937715e-05,0.9664631507415281,0.966602213563561,0.9663270054477328,0.0648459354485132
32,8,2,0.22107502052827074,0.0008680441952519408,32,4.446592276464173e-05,0.9677815532238739,0.9639944363317389,0.9717950485118273,0.07041866046379057
32,8,2,0.18270151445101146,0.0008944656628286094,32,3.7529181162096235e-05,0.9645104933180465,0.9584641667922525,0.9709500970965338,0.06378013124270618
32,8,2,0.2109483737804863,0.0009925228051141934,32,2.2687433688535088e-05,0.9689199716830478,0.9631581952296693,0.9751507130376882,0.06226771486889566
32,8,2,0.19148097167063172,0.0007470482202876422,32,5.5191892521836345e-05,0.9672861791578423,0.9635801990658203,0.9712329349648909,0.06656551117489669
32,8,2,0.20017949796803625,0.0008431553374517401,256,3.3379966512209696e-05,0.9709305603430126,0.9715199219528982,0.9703879835495973,0.06597734459986289
32,8,2,0.17799518550929194,0.0007935562570006904,32,4.952299693449275e-05,0.9710703391415191,0.97712638660325,0.9653495405727051,0.06782628104512063
32,8,2,0.17462074180535,0.0008965395557671684,32,5.9964242472642385e-05,0.9706461058200618,0.973648865754129,0.9677376325997407,0.06518393286213446
4,8,2,0.19149937299501532,0.0007119498468192078,64,4.0546790715162056e-05,0.9661283510340114,0.958597036555481,0.9744489616514621,0.0759333525986775
32,8,2,0.21413563461704765,0.0006362896156838979,32,2.8354401954874414e-05,0.9637311556264966,0.9517227445526074,0.9771163293570769,0.06748683777803545
32,8,2,0.17350109718883194,0.0008507583008311922,32,4.830757250891309e-05,0.9716789988177515,0.9677216170728252,0.9758524644239143,0.0645577266984575
32,8,2,0.18201469534101974,0.0008065725085366461,32,4.27420433923688e-05,0.9689264699076473,0.9768617877105775,0.96142820031013,0.06575779925712952
32,8,2,0.20289022849404031,0.000998143273691313,32,3.654803337327932e-05,0.9600171727133183,0.951683643215982,0.9689773563975894,0.0657018557973535
32,8,2,0.1668057066007297,0.0009158725454608817,32,6.432674950886333e-05,0.970260491999113,0.9642463945657389,0.976697415839208,0.06540446606579833
32,8,2,0.18923954480517846,0.0003421582166428454,128,5.174549762331336e-05,0.9623333836793434,0.954380677349174,0.9709500970965338,0.06847987533546984
32,8,2,0.2269062103637029,0.0007735606804240876,32,3.224024629188703e-05,0.9740700587607184,0.9702793639310189,0.9781044808014382,0.06258403127661871
4,8,2,0.17014086809992815,0.0006634621094113959,32,1.9156770331125617e-05,0.9656605282691254,0.9618609354174327,0.9696862321633711,0.06337168281053258
32,8,2,0.1833793517441769,0.0009038406601338769,32,5.8177116661082455e-05,0.9665236752936733,0.9671986219760044,0.9659080919298638,0.0640232605969093
32,8,2,0.1985402373062839,0.0008333764116421338,32,2.4314713557842548e-05,0.968123988352733,0.9670627592920028,0.9694069564847919,0.06669738859763248
32,8,2,0.2145412846680681,0.0006865748555413618,256,4.361129165899205e-05,0.968116539545111,0.9600826846109864,0.9768370536784975,0.06380345951765776
32,8,2,0.16985263295627995,0.0007506221510548171,32,3.941027686926418e-05,0.9734690425775622,0.9740657937584939,0.9729192756057005,0.0675829964238801
32,8,2,0.1839071393183021,0.0009353931170559927,32,5.0559393273129924e-05,0.9632394448039322,0.966117156249093,0.9604436110555469,0.06878815363487102
32,16,2,0.19890681093631116,0.0008262860234942411,32,6.905515479937155e-05,0.9750380599199949,0.9733363143900394,0.9768370536784975,0.06362927248498992
32,16,2,0.2062435965668426,0.0007600617438038617,32,6.582538726652609e-05,0.9684276876244264,0.9766035301488004,0.9607264489239039,0.06652444870917901
32,16,2,0.19875907824481917,0.0009068899226794098,32,1.354910832736828e-05,0.9646542057229036,0.9757573892519154,0.9544205788240712,0.07035192761901746
32,16,2,0.21764394359456848,4.1366500796149806e-05,32,6.913508326356424e-05,0.9658658936471493,0.9559102742649151,0.9768370536784975,0.06506632865310404
32,16,2,0.19307359056949,0.0009934582980703588,32,5.765871258160414e-05,0.9602583963133045,0.9487983076277747,0.9731815345285216,0.0692910732217095
32,16,2,0.22848329506318976,0.0008567378773696577,32,8.084465216230354e-05,0.9677815532238739,0.9639944363317389,0.9717950485118273,0.06272917077781724
32,16,2,0.21040197503355682,0.0007208052410972903,32,0.0005956423815882356,0.9727430818652468,0.9738317563466588,0.9717986107016053,0.0646776661793094
32,8,2,0.1768672306403899,0.0008003379896445558,32,4.691697618307483e-05,0.9725824108483815,0.9690425211761883,0.9764181401606287,0.06598596083052183
32,16,2,0.1916254988136284,0.0009108863067695202,32,3.064128012604271e-05,0.9638039293910877,0.954253571569334,0.9744489616514621,0.07121657398491389
32,16,2,0.17941800424871923,0.0007107440681585216,32,5.7292940359700514e-05,0.9720323096544233,0.9617989522267537,0.9832861238073978,0.06600979493542462
16,16,2,0.16523097956831534,0.000618927829411173,256,3.413174504302921e-05,0.9720284714571865,0.9619552851997901,0.983146485968108,0.06519921558598678
32,8,2,0.2031271556250016,0.000809144559079944,64,7.317880771482929e-05,0.9735820285480727,0.9695471544528148,0.9778216429330809,0.06808154641286186
32,8,2,0.10812195188681314,0.0008611566905680785,32,9.844975589961197e-05,0.9692778956949564,0.9631026995557853,0.9758524644239143,0.06738475706009447
16,16,2,0.19007133151484365,1.934393937090599e-05,32,3.8578000984132584e-05,0.9660454444124,0.958782141290332,0.9741696859728828,0.07011158656203643
32,8,2,0.16289149639984835,0.0009989928036935383,32,5.1962257359194314e-05,0.9742417289599746,0.9778864316400048,0.9708140214470219,0.06555309527017095
16,8,2,0.12534626765485526,5.1410317484802964e-05,32,4.2345600193690865e-05,0.9675496461210747,0.9595109293222501,0.9762749401315611,0.06539558722009964
32,8,2,0.17549758156752587,0.0007372774866463662,128,2.6332944973881037e-05,0.9662188902378963,0.9527757909735612,0.9815997831665882,0.06657477382880946
32,8,2,0.20077987393430086,6.603345661879434e-05,32,6.53646735405678e-05,0.9678739489896252,0.9558587720638586,0.9813169452982313,0.06558358238291238
16,32,2,0.22126529266875908,0.0009024711476191355,32,4.6303831740872614e-05,0.970642032859551,0.9738078902229845,0.967597994760451,0.06765625573034809
32,8,2,0.1863699200404065,0.000781130829997743,32,0.0007346145197793535,0.9679235850673521,0.9765287924785812,0.959885059698388,0.06482756408513524
32,16,2,0.17240633106966383,0.0006500781553942419,32,5.6746106340982435e-05,0.9631635810923309,0.9577041187702223,0.9691241186164348,0.07036592682276893
16,32,4,0.15994037629423333,0.00027199138190850896,32,3.487475494618072e-05,0.9636356897341817,0.9618590584710166,0.9654856162222168,0.06506560760190831
32,32,2,0.11438948460208097,5.9568802445558294e-05,32,5.014576305732263e-05,0.968041518357647,0.9600856737648945,0.976697415839208,0.06647975748258075
16,8,2,0.2078407174811111,0.0008382221248054739,32,7.771315666960754e-05,0.9687008560826862,0.964674405605106,0.9729192756057005,0.06603447561650208
32,32,2,0.19343418616130958,7.252259501925036e-05,256,4.308981873951814e-05,0.9653846508606123,0.9549026761052691,0.9768334914887199,0.07070220510164897
32,32,2,0.1814940713461006,0.000988791100285624,32,2.9584568995458077e-05,0.9628153310867745,0.9763772384794348,0.9505028007512739,0.07007707410356608
16,8,2,0.1267082597003396,0.0009033571892881018,32,6.383434092023769e-05,0.9645384677934229,0.9631663289101104,0.9660512919589311,0.06655651637202423
32,32,2,0.1585281758685721,1.6930449572938558e-05,32,3.747366094550786e-05,0.968041518357647,0.9600856737648945,0.976697415839208,0.06546854437170702
16,32,2,0.1726523530679045,4.9955456479080255e-05,32,1.6230998670388643e-05,0.9659894584474024,0.9600260977571006,0.9723571620587639,0.0674849449670823
32,8,8,0.21499446672329184,0.0008235647186241445,32,5.307383881347495e-05,0.9668016368766814,0.9626969299379722,0.9710897349358235,0.061099707896178385
32,32,4,0.13711074064261353,7.851920756317113e-05,32,4.531703369232466e-05,0.9682826851389178,0.964105339105339,0.9726364377373433,0.06481096347357854
16,32,2,0.19654513882867863,0.0007000319496878079,32,6.000932886695463e-05,0.9543501634940856,0.9647158289887714,0.9447554820085999,0.07011075640042216
32,8,2,0.1580727831375942,6.654772556859842e-05,32,3.243704683069958e-05,0.968126338788172,0.9644156209538738,0.9720778863801846,0.06370616919657154
32,32,8,0.10301530244011761,3.021794525442352e-05,32,4.0057668023285024e-05,0.9683779348420019,0.9559858516732955,0.9821583345237471,0.06284790642047997
16,32,2,0.1817045571617448,2.620391387822242e-05,32,6.959845172937338e-05,0.9606333695196275,0.947290229860874,0.9758524644239143,0.07305185361379384
32,8,2,0.22732962614064883,4.548502851643997e-05,32,2.25122529699582e-05,0.9638898242132692,0.9539271331248899,0.9748678751693309,0.06656458738871152
16,16,8,0.11878122216277695,0.00013520813649692338,64,4.8070903274319164e-05,0.9655637981176791,0.95784996291199,0.9740264859438152,0.06376077380517255
32,32,2,0.16746562948774113,0.00010609916441265377,256,8.482788041803328e-05,0.9627468579026655,0.9505877154508543,0.9762713779417833,0.06850650099416573
32,32,2,0.2041928331840449,1.0956690251658671e-05,32,5.4602197875888794e-05,0.9613556802725279,0.9572596715453859,0.9656252540615066,0.0704656362624677
16,8,8,0.45423438650443604,0.0002508917377750261,32,2.729824800784064e-05,0.9740700587607184,0.9702793639310189,0.9781044808014382,0.05986844671323248
32,32,2,0.1546927839927878,0.0007669473920839199,128,0.0009493553524503508,0.9683372257505205,0.9631064422057264,0.9741696859728828,0.0676404166345795
32,32,4,0.14127619604255884,0.0009293808508788558,32,3.626344273079794e-05,0.9676605954317861,0.9715260439087388,0.9640856756395424,0.0712754783757112
16,8,8,0.18790371626023547,5.482847484606033e-05,32,4.5795873332382396e-05,0.9740736520334785,0.9701194509912758,0.9782441186407277,0.06149863771758607
32,32,2,0.17060756505395758,7.325323542900647e-05,32,0.0015045443429068475,0.9635146124441668,0.9577888622157804,0.9696862321633711,0.06589730606103093
32,8,2,0.1303356806095111,0.00011966169554294602,32,7.102759158426051e-05,0.9676278183165795,0.9593567158413575,0.9765542158101405,0.06363648135954028
16,32,8,0.14570462085114302,8.404705134861461e-05,32,6.004583123054911e-05,0.972595222170774,0.9685580666712742,0.9768370536784975,0.06348807308708986
32,32,2,0.18329682327847202,0.000823537819881254,32,4.013224743772149e-05,0.9689940994057915,0.9771743064045082,0.9612885624708404,0.06888390673196662
16,8,2,0.20089808353919988,0.0009985782255729385,32,3.2293276283545145e-05,0.968653986208845,0.9723376668057163,0.9652099027334154,0.06836404304261162
32,32,8,0.16134457349788606,6.241454532216317e-05,32,4.341003956425836e-05,0.968209423630201,0.9641054784741773,0.9724967998980536,0.0613104016391172
32,16,2,0.17533841644720968,0.00011155922086129778,32,5.292379729646887e-05,0.9672826307185359,0.9637461229702607,0.9710932971256012,0.06407821122237416
16,32,2,0.21245704147458466,0.0008911531403039732,32,9.075120261006693e-05,0.9618489233193932,0.9695614555835458,0.9545566544735831,0.06927336883413575
32,8,8,0.11981121253914978,8.699822668454781e-05,256,4.938674122138832e-05,0.9739760659054837,0.9723498837282993,0.9757128265846245,0.06011153385043144
32,32,2,0.1537931877822222,0.0007415551248226769,32,3.684691457498032e-05,0.9501121698210326,0.9461129430929752,0.9542738166052258,0.06996815233580254
16,32,2,0.1949223202894972,1.3711051204531722e-05,32,6.033744446460347e-05,0.9608330119103162,0.9536461235806084,0.9688448429378553,0.07266673683767769
32,8,8,0.1685813833749746,9.994445897475202e-05,32,3.0292035295010103e-05,0.9692400152333086,0.972243643296275,0.9663305676375105,0.059259177249338754
16,32,2,0.13918116166264655,7.391264653599355e-05,32,2.0170350411391843e-05,0.9716042439251522,0.9616993060444798,0.9825843724211717,0.06766403638187551
32,32,4,0.18373429026992535,0.0006107623579427075,32,0.0005151967025173103,0.9714177950973694,0.972253464593544,0.9706708214179544,0.06732814275576106
32,8,2,0.15301071119694457,0.0006932040539960214,32,2.5029571227013184e-05,0.975057514462408,0.9712698125611853,0.9790890700560212,0.06434588289488127
16,32,8,0.1309941265875619,0.0006735816170900502,32,2.486852697841485e-05,0.9677848090411757,0.9638368619500696,0.971934686351117,0.06914362836165389
32,32,2,0.14924378774738273,5.926844346803436e-05,64,2.2788205443528047e-05,0.9622367421063428,0.9507861882018042,0.9751507130376882,0.06774547453159871
32,8,8,0.10047904930280557,0.0006945453519562264,32,2.456132646903478e-05,0.9708343642906406,0.9645119386654736,0.9775388050647238,0.06556246719288616
16,32,2,0.1560033006583496,7.972986756741375e-05,32,2.9414702635252603e-05,0.9738284202569917,0.9656301769509317,0.9827240102604614,0.06348256964915693
32,16,2,0.14116114472905134,0.000546586646533321,32,1.779035472472543e-05,0.971931698614492,0.9634952173348079,0.9810341074298741,0.06731554275092608
16,8,8,0.12112353926224058,8.974149444280498e-05,32,2.8200762414329265e-05,0.9697311463638782,0.9728164772175264,0.9667530433451574,0.05913851214387725
32,32,2,0.5677432300231845,6.622599151449861e-05,128,1.9779611737524573e-05,0.9627331053461022,0.9511999868962242,0.9757128265846245,0.07155448229362567
32,32,2,0.16238393634342083,0.00010376249154485847,32,3.3666150711040286e-05,0.9720574024034955,0.978116170517116,0.9663341298272884,0.06711134482358593
16,8,8,0.1316063585172962,0.0006294178003131345,32,7.494996257689317e-05,0.9691330369607457,0.9670881137349728,0.9712293727751132,0.06595040712865897
32,32,4,0.14663087225859475,0.0007938692832392378,256,0.00012049772656053933,0.9660655468159328,0.9581026774545917,0.9747282373300413,0.06708719270924728
32,32,2,0.11252443547550733,5.3455652540619117e-05,32,3.805101043357868e-05,0.9741422671095664,0.9704397980104057,0.9781044808014382,0.06603313039795466
16,8,2,0.17129803711243036,0.0007395892882372094,32,6.435692751256417e-05,0.9676717691489696,0.9711726342381356,0.9643649513181218,0.06536066238565938
32,32,8,0.1576417900368438,0.00012548801354653525,32,4.24601210814888e-05,0.9673756652108502,0.9675859502686399,0.9671719568630263,0.06714343180337694
16,32,2,0.14202873466023944,9.006971083534207e-05,32,5.538448567849281e-05,0.9685374149659863,0.9605019718227265,0.9772595293861445,0.06242433335375569
32,8,2,0.16621536610050594,3.516486043702181e-05,32,2.551500258082141e-05,0.9693616971084471,0.9571198098589869,0.9830032859390406,0.06527456881113998
32,32,8,0.17892132300905975,7.748380559117077e-05,32,3.239312339294278e-05,0.9708343642906406,0.9645119386654736,0.9775388050647238,0.06422098273327245
16,16,2,0.1339731334314469,0.0008806478179353543,32,7.911444381682655e-05,0.964819135519522,0.9508885367411056,0.9806116317222274,0.06850880602470842
32,32,2,0.15260115554635983,0.00010969378429121506,32,9.95638083661766e-05,0.9709540969483809,0.9692131736709464,0.9727796377664107,0.06747652931841477
32,8,8,0.23497913386635555,0.00022079295462288558,32,5.1806684276364865e-05,0.9698358847635905,0.9639886299584303,0.9761353022922714,0.06323275338502793
16,32,2,0.12127149797542267,7.019918163943999e-05,32,3.7133046010277204e-05,0.9670490334339995,0.959256119963924,0.975573188745335,0.06829962535013455
